OBJECTID,ACRES,FIRE_ID,FIRE_NAME,YEAR,STARTMONTH,STARTDAY,FIRE_TYPE,IRWINID,MAP_ID,MAP_PROG,ASMNT_TYPE,IG_DATE,PRE_ID,POST_ID,PERIM_ID,DNBR_OFFST,DNBR_STDDV,NODATA_THRESHOLD,GREENNESS_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,COMMENTS,LATITUDE,LONGITUDE,SHAPEAREA,SHAPELEN
20813,3321,AK6436414900720150621,FISH CREEK,2015,6,21,Wildfire,57130395-BE6B-4A8A-BA9E-99F24E758AD0,26216,MTBS,Extended,20150621,807001520140730,807001520160617,807001520150903,-35,31,-970,-150,50,313,600,,64.373,-148.965,0.00249754550705073,0.392199934842404
20814,1374,AK6438415684620150622,KALAKAKET CREEK,2015,6,22,Wildfire,D6D50833-5FDC-44A3-BF81-27A1E6E6DF33,26642,MTBS,Extended,20150622,807401520140811,807401520160816,,-18,16,-970,-150,50,302,580,,64.383,-156.841,0.00103342898794579,0.247382654141749
20815,29664,AK6443815297520150629,LAWSON,2015,6,29,Wildfire,40C8740F-E787-4EED-968E-F15E84E594C1,25946,MTBS,Extended,20150629,807301520130614,807201520160615,807201520150901,-32,19,-970,-150,50,292,560,,64.433,-152.891,0.0223638791478428,1.63066088752082
20816,4064,AK6447315729220150623,TOTSON,2015,6,23,Wildfire,96B40239-A840-4AF4-ACD6-756F6826B286,26060,MTBS,Extended,20150623,807501520150618,807601520160713,,-22,14,-970,-150,50,281,540,,64.484,-157.261,0.00306848632694558,0.709887123217446
20817,19338,AK6455315210720150621,CHITANATALA,2015,6,21,Wildfire,61943D5B-B1D3-4E08-AEB5-DB01074DCC58,25929,MTBS,Extended,20150621,807201520130623,807201520160615,807201520150901,6,18,-970,-150,50,302,580,Used perimeter scene 80720152015244 to help deliniate East boundaries of burn scar.,64.585,-152.036,0.0146523276701946,1.45438037505839
20818,407461,AK6457315474120150703,MIDDLE YUKON FIRES,2015,7,3,Wildfire,4806C862-CEDB-4986-95A0-042055CC67D8,26009,MTBS,Extended,20150703,807301520150620,807301520160622,,-12,15,-970,-150,50,281,540,,64.55,-154.764,0.308212954361431,17.5144483327399
20819,18617,AK6458115533720150622,BRUNO CREEK,2015,6,22,Wildfire,EE8C5B73-FC32-4527-BE6B-2479F06C76C2,26007,MTBS,Extended,20150622,807301520150620,807301520160622,,28,11,-970,-150,50,313,600,,64.6,-155.315,0.0141120130185699,1.93919162218354
20820,4816,AK6460915814820150620,KAIYUH,2015,6,20,Wildfire,96264D1E-BF21-4CDF-8997-2AC0A0C48A5E,26079,MTBS,Initial,20150620,807501520150618,807501520150805,,-12,21,-970,-150,50,286,550,,64.62,-158.157,0.00365330224901452,0.887410381085525
20821,56568,AK6465015176720150623,LLOYD,2015,6,23,Wildfire,C485CD12-CD3A-4A9C-89E4-CC6500856725,25930,MTBS,Extended,20150623,807201520130623,807201520160615,807201520150901,25,22,-970,-150,50,302,580,,64.668,-151.87,0.0430044195602667,2.3586574855683
20822,141021,AK6467415292620150622,BIG MUD RIVER 1,2015,6,22,Wildfire,F37F3756-24A7-42F8-BC54-541E16DE6F7A,25938,MTBS,Extended,20150622,807301520150620,807201520160615,807201520150901,-1,22,-970,-150,50,286,550,,64.67,-152.722,0.107177371023449,6.58853648992929
20823,2144,AK6471414645820150507,STUART INERT 2,2015,5,7,Wildfire,41F9FD06-16CC-4CFA-99E4-0B836B18CA92,25915,MTBS,Initial,20150507,806801520140529,806801520150516,,-38,17,-970,-150,50,310,9999,,64.724,-146.509,0.00163313235475202,0.473335442178408
20824,7576,AK6471615826420150622,SOUTH FORK,2015,6,22,Wildfire,F86E4B75-715D-4758-853F-49D2E97E5C00,26076,MTBS,Extended,20150622,807501520150618,807601520160713,,-15,17,-970,-150,50,270,520,,64.706,-158.288,0.00576597491128065,0.946674949100884
20825,4937,AK6472215973920150623,SHAKTOOLIK,2015,6,23,Wildfire,59270AB6-E346-4236-952F-9051BFF5DEF4,26095,MTBS,Extended,20150623,807701520150616,807701520160602,,61,18,-970,-150,100,321,580,,64.716,-159.752,0.00375985381168356,1.08407662707849
20826,35728,AK6473015815220150621,NULATO,2015,6,21,Wildfire,D3AC8952-4AE6-4678-89A6-7EEDAD5611CF,26075,MTBS,Extended,20150621,807501520150618,807601520160713,,-17,14,-970,-150,50,270,520,,64.818,-158.194,0.0272875779905942,3.54359980319712
20827,5960,AK6486715536720150623,MELOZITNA 2,2015,6,23,Wildfire,27695F08-FA42-4136-85DF-D2FA250E034E,26110,MTBS,Extended,20150623,507501420100823,807401420160816,,-3,38,-970,-150,50,297,570,,64.872,-155.398,0.00456302810431535,0.815209743823145
20828,7557,AK6486816001620150623,UNGALIK,2015,6,23,Wildfire,E3A8B921-9B6B-4000-A136-9AD0EACAAB37,26094,MTBS,Extended,20150623,807701520150616,807701520160704,,-37,15,-970,-150,50,254,490,,64.889,-159.943,0.00578985776849688,0.769273389515594
20829,5486,AK6490315704920150622,NIKOLAI SLOUGH,2015,6,22,Wildfire,AF6D4825-DA14-4A95-AEF8-F8FB7D60A4B9,26069,MTBS,Extended,20150622,807601420140809,807601420160713,,-12,13,-970,-150,90,296,540,,64.931,-157.07,0.00421020467915178,0.526931626918933
20830,1415,AK6495815541420150621,MELOZITNA,2015,6,21,Wildfire,63D6DA91-7E0D-4524-8149-7E162D4D56EC,26112,MTBS,Extended,20150621,507501420100823,807401420160816,,-26,31,-970,-150,50,286,550,,64.976,-155.412,0.00108807193512608,0.236423062507396
20831,15484,AK6496515456820150622,HARD LUCK,2015,6,22,Wildfire,B3D91143-9B56-4EF6-BE36-84E8D58136E7,26115,MTBS,Extended,20150622,507401420100901,807401420160901,,-23,38,-970,-150,80,308,570,,64.98,-154.497,0.0119028106631416,1.3249699423345
20832,10083,AK6498115426820150620,MOOSE POINT,2015,6,20,Wildfire,10B8F5E3-134A-4784-9DD6-B875874E65CF,26114,MTBS,Extended,20150620,507401420100901,807401420160901,,-45,35,-970,-150,20,248,500,,65.01,-154.223,0.00776034261824562,1.17545943228889
20833,37598,AK6498315160020150621,HARPER BEND,2015,6,21,Wildfire,66C0272B-6EE5-4A87-8737-8576EDA4BF28,26210,MTBS,Extended,20150621,807301420130614,807201420160615,,-20,18,-970,-150,50,259,500,,64.938,-151.719,0.0288642866438646,1.68335565567698
20834,76296,AK6498315355020150622,BERING CREEK,2015,6,22,Wildfire,C644DAFC-76BB-4CE9-850C-D29AB96B0EA5,26192,MTBS,Extended,20150622,807301420130614,807201520160615,,-40,25,-970,-150,50,259,500,,65.014,-153.601,0.0587264717748698,3.216728995925
20835,1173,AK6500414677620150621,ANACONDA CREEK,2015,6,21,Wildfire,9FC23956-2697-42B3-AE1D-1FFAA5AC7F4A,26178,MTBS,Extended,20150621,806901420140808,806901420160829,,38,17,-970,-150,50,356,680,,65.009,-146.791,0.000903392811480527,0.175502017548661
20836,4002,AK6502415589820150623,FALCO,2015,6,23,Wildfire,9FC2F6A4-BE04-47B9-83EA-8A952A188D95,26100,MTBS,Extended,20150623,807601420130907,807601420160830,,36,26,-970,-150,70,304,570,,65.024,-155.846,0.00308247808377874,0.540117210366376
20837,3416,AK6504915406920150621,KOKRINE,2015,6,21,Wildfire,C08C2F4A-92A8-4AD8-9AF5-AE2BFFD1748A,26117,MTBS,Extended,20150621,507401420100901,807401420160901,,-38,38,-970,-150,50,254,490,,65.048,-154.058,0.00263330230884063,0.335055696383557
20838,86219,AK6508315160020150621,HAY SLOUGH,2015,6,21,Wildfire,C14F0F04-D90C-4816-9E77-E13EB872E3D4,26204,MTBS,Extended,20150621,807301420130614,807201420160615,,-33,17,-970,-150,50,265,510,,65.034,-151.492,0.0665029388038814,4.84925964814045
20839,5058,AK6508315546820150621,FOX CREEK,2015,6,21,Wildfire,58523F9E-9125-42E7-85C4-212C80CFAC6C,26109,MTBS,Extended,20150621,507501420100823,807401420160816,,-11,32,-970,-150,50,270,520,,65.059,-155.513,0.00390110290113444,0.759212397533544
20840,37893,AK6510015465020150623,GLACIER,2015,6,23,Wildfire,F2BA901E-165E-4FB8-8CBC-307028385E07,26126,MTBS,Extended,20150623,807501420150618,807301420160606,,70,9,-970,-150,110,336,600,,65.129,-154.663,0.0293044489140981,1.78552163348327
20841,22888,AK6510015503320150626,BLACK SAND,2015,6,26,Wildfire,48C2B85D-930E-474A-BBA1-6A6FDD2A9E0F,26133,MTBS,Extended,20150626,807501420150618,807301420160606,,77,10,-970,-150,100,332,600,,65.112,-154.953,0.017682747311268,0.835659102053108
20842,22301,AK6510915049620150621,BAKER,2015,6,21,Wildfire,CC711EDE-7EF4-412E-8C50-15496CDC012A,26244,MTBS,Extended,20150621,807101420140705,807101420160624,,-4,14,-970,-150,50,302,580,,65.137,-150.38,0.017248774348289,1.86244997196553
20843,8254,AK6511914898720150620,COD LAKE 1,2015,6,20,Wildfire,7E31B6B2-1B9E-4612-85CF-8C679C7ED959,26203,MTBS,Extended,20150620,807001420140730,807001420160617,,-32,22,-970,-150,50,300,560,,65.103,-148.981,0.00637620798048408,0.909444793723891
20844,1757,AK6512415046020150621,NORTH FORK,2015,6,21,Wildfire,ADEB065C-05A4-45B5-B9B3-0CAF19A4A3F7,26245,MTBS,Extended,20150621,807101420140705,807101420160624,,13,16,-970,-150,50,302,580,,65.104,-150.555,0.00135792654554511,0.419051979743507
20845,84240,AK6513015296720150623,BLIND RIVER,2015,6,23,Wildfire,209A8D93-98DD-44BF-830A-F563AD52AE5B,26195,MTBS,Extended,20150623,807301420130614,807201520160615,,-41,20,-970,-150,50,259,500,,65.109,-152.959,0.0650631958388591,4.42948336151005
20846,176909,AK6517015206620150619,TANANA AREA FIRES,2015,6,19,Wildfire,4CABCF4D-B1A2-4013-8C75-FA061D07ADF9,26198,MTBS,Extended,20150619,807301420130614,807201420160615,,-37,18,-970,-150,50,259,500,,65.318,-152.018,0.137604350931312,5.78543764068903
20847,180266,AK6518415621520150623,HOLTNAKATNA,2015,6,23,Wildfire,5FADE916-727D-48F5-BF48-05C7B6662F50,26097,MTBS,Extended,20150623,807601420140809,807601420160713,,1,18,-970,-150,70,315,590,,65.393,-156.061,0.140681534204841,7.49292085489695
20848,23101,AK6519716158220150623,KOYUK,2015,6,23,Wildfire,9270001D-7499-4817-A340-04C3319DB4DA,26281,MTBS,Extended,20150623,807801420140620,807801420160609,707801420150802,27,12,-970,-150,50,292,560,,65.225,-161.484,0.017921794686289,0.835854196878257
20849,30877,AK6520014831720150622,AGGIE CREEK,2015,6,22,Wildfire,4E687CB9-4FB9-424D-B5D7-EF1F61D678DE,26196,MTBS,Extended,20150622,807001420140730,807001420160617,,15,31,-970,-150,50,313,600,,65.247,-148.267,0.0239739915888875,1.63951118391386
20850,1495,AK6525415448820150623,BIG CREEK 3,2015,6,23,Wildfire,9D74BAFB-64EB-475D-9F21-4C508E3EA5FC,26134,MTBS,Extended,20150623,807501420150618,807301420160606,,77,7,-970,-150,100,332,600,,65.263,-154.494,0.00116185379549185,0.321736070688639
20851,84988,AK6526715621720150619,DULBI RIVER,2015,6,19,Wildfire,6C002019-A280-4E26-BFFA-6611692D32D8,26099,MTBS,Extended,20150619,807601420140809,807601420160713,,20,17,-970,-150,50,308,590,,65.176,-156.243,0.0658039345746927,2.90452239774034
20852,10181,AK6528315480020150626,MELOGITNA,2015,6,26,Wildfire,A6CA7055-0DEC-4B28-B538-0FD86DD31FAE,26135,MTBS,Extended,20150626,807501420150618,807301420160606,,74,9,-970,-150,100,332,600,,65.307,-154.796,0.00792166713689321,1.20148729723364
20853,32759,AK6533314445620150615,BIRCH CREEK 2,2015,6,15,Wildfire,32DF4286-8367-4232-8CB0-0207D2A869DA,26125,MTBS,Extended,20150615,806801420130713,806801420160806,706701420150906,-1,22,-970,-150,50,302,580,,65.372,-144.457,0.0255616100868584,2.55902572433288
20854,21137,AK6541716453320150719,MINGVK LAKE,2015,7,19,Wildfire,A593B436-6AF5-47FA-BFF1-F9FAB68D434E,26253,MTBS,Initial,20150719,808101420130708,808101420150831,,29,8,-970,-150,50,335,9999,,65.42,-164.519,0.0165208078973087,0.896721856307559
20855,1348,AK6549915936420150622,TAGAGAWIK RIVER,2015,6,22,Wildfire,E675D413-6346-4F23-8AC5-1D1E15BAFB32,26394,MTBS,Initial,20150622,807601420140809,807601420150727,,9,7,-970,-150,50,330,9999,,65.498,-159.349,0.00105686327629438,0.25919758972722
20856,11582,AK6558415218620150620,BANDDANA CREEK,2015,6,20,Wildfire,DF258F6C-4B18-478F-A661-9D278F480072,26214,MTBS,Extended,20150620,807301420130614,807201420160615,,-34,15,-970,-150,10,223,460,,65.578,-152.085,0.00910673281539191,1.23047598112904
20857,6038,AK6561715245020150623,WRONGTRAIL,2015,6,23,Wildfire,CA0A3543-0795-4491-AD47-C81C9977A35F,26217,MTBS,Extended,20150623,807301420130614,807201420160615,,-23,20,-970,-150,10,207,430,,65.627,-152.415,0.00475740890142963,0.588447107375317
20858,4981,AK6562114726420150620,WILLOW CREEK,2015,6,20,Wildfire,96B3F68B-E8D1-4170-9DBF-8AE07C12FEEB,26180,MTBS,Extended,20150620,806901420140824,806901420160829,,34,13,-970,-150,50,313,600,,65.611,-147.199,0.00392333199998033,0.690566124251821
20859,21587,AK6563415063920150620,MCCORMICK,2015,6,20,Wildfire,6A6F4F0B-9F86-45EB-A577-6FB9359B9543,26243,MTBS,Extended,20150620,807101420140705,807101420160624,,-1,18,-970,-150,80,303,560,,65.612,-150.545,0.0169966857415327,1.57318200283586
20860,8212,AK6567615922020150622,WRENCH LAKE,2015,6,22,Wildfire,D42DAD96-3C04-4FBB-8074-DD6153B177F2,26106,MTBS,Extended,20150622,807801420140620,807601420160713,,-48,13,-970,-150,20,232,470,,65.689,-159.17,0.00648554161115934,0.676392071145456
20861,1914,AK6570014323320150706,LITTLE BLACK,2015,7,6,Wildfire,FE85D9CB-4317-41C9-9AFD-2FBC77D6CF91,26127,MTBS,Extended,20150706,806801420130713,806801420160806,706701420150906,-23,14,-970,-150,50,302,580,,65.699,-143.253,0.00151238909632478,0.333364357747567
20862,45340,AK6571715258320150623,HOLONADA,2015,6,23,Wildfire,EC773922-733E-4A18-9341-B097BC10E7D4,26218,MTBS,Extended,20150623,807301420130614,807201420160615,,-57,28,-970,-150,10,196,410,,65.693,-152.389,0.0358174565397914,2.4480986696246
20863,2747,AK6574015186420150625,BANDDANA CREEK NORTH,2015,6,25,Wildfire,BB7CC955-2018-4AD3-840B-0F16EE8BBA81,26221,MTBS,Extended,20150625,807301420130614,807201420160615,,-75,21,-970,-150,10,223,460,,65.736,-151.893,0.00217343873482695,0.475992679059611
20864,89983,AK6578915762720150620,THREE DAY,2015,6,20,Wildfire,1C96163A-E4DC-478A-B419-8D254859A83F,26102,MTBS,Extended,20150620,807601420140809,807601420160713,,15,23,-970,-150,70,294,550,,65.741,-157.473,0.0712213213881573,5.14198189687467
20865,11091,AK6581715876720150620,DERBY CREEK,2015,6,20,Wildfire,B62F8EC5-6AB1-4C96-AFD7-EFA0AEB424CF,26393,MTBS,Extended,20150620,807801420140620,807601420160713,,-25,26,-970,-150,20,254,510,,65.809,-158.679,0.00880057071141006,1.1180452156909
20866,220212,AK6586715326720150622,TOBATOKH,2015,6,22,Wildfire,CAC3F3E4-EF0E-4BDA-8780-C576F22F3B32,26156,MTBS,Extended,20150622,807301420130614,807301420160606,,-34,15,-970,-150,50,259,500,,65.76,-153.356,0.174593209856659,7.41534693533532
20867,192796,AK6586915468120150622,ISAHULTILA,2015,6,22,Wildfire,EB6A3CB1-21F3-4114-BB7C-082AE9558B36,26137,MTBS,Extended,20150622,807401420140811,807401420160816,,-29,20,-970,-150,50,286,550,,66.05,-154.629,0.154395275729446,5.18321307538668
20868,11382,AK6590014731720150623,MT SCHWATKA,2015,6,23,Wildfire,23B6684F-A58C-46BF-9668-0066505FF8D1,26197,MTBS,Extended,20150623,807001420140730,807001420160617,,37,14,-970,-150,50,335,640,,65.905,-147.377,0.00906570466548061,1.04534002768157
20869,34832,AK6590014918320150623,HAMLIN CREEK,2015,6,23,Wildfire,33CDEC9E-EB62-434E-AD4C-5EEE6F7DD997,26246,MTBS,Extended,20150623,807101420140705,807101420160624,,-19,18,-970,-150,60,301,570,,65.924,-149.007,0.0277514643962688,2.02462673937024
20870,5629,AK6593215816220150620,BEADY,2015,6,20,Wildfire,8DB68886-A49F-4C22-BE0A-3C89122A9108,26392,MTBS,Extended,20150620,807801420140620,807601420160713,,-40,12,-970,-150,20,248,500,,65.951,-158.178,0.00449076377548765,0.767208478872224
20871,106995,AK6594015130020150620,TORMENT CREEK,2015,6,20,Wildfire,7AFEEB1E-B43F-43D4-9A12-0B30AFB1209B,26241,MTBS,Extended,20150620,807101420140705,807301420160622,,68,24,-970,-150,100,321,580,,65.943,-151.254,0.0853077753785844,3.50136962182671
20872,143047,AK6598315436620150619,ROCK,2015,6,19,Wildfire,8E33EB6C-CB36-415C-9F6E-2A10EB171ED7,26146,MTBS,Extended,20150619,807301420130614,807301420160606,,-8,28,-970,-150,50,259,500,,66.044,-154.032,0.114430422937142,5.28550171911338
20873,118333,AK6603215302220150621,SUSHGITIT HILLS,2015,6,21,Wildfire,A37B8AC9-8B88-436A-8E36-939A61C7206E,26152,MTBS,Extended,20150621,807301420130614,807301420160622,,-61,37,-970,-150,50,254,490,,66.051,-152.938,0.0947851933243594,5.1579183578564
20874,61750,AK6635014986720150620,WEST FORK,2015,6,20,Wildfire,78059A02-97EE-4E4E-BF95-775AEDFC7A6D,26252,MTBS,Extended,20150620,807101420140705,807101420160624,,12,35,-970,-150,70,304,570,,66.366,-149.939,0.0500651232043096,3.45697307963075
20875,8865,AK6648715778920150715,SELAWIK RIVER,2015,7,15,Wildfire,30C6432B-5039-443C-A617-AE633835D348,26286,MTBS,Initial,20150715,807701320130813,807701320150904,,47,41,-970,-150,50,302,580,,66.509,-157.697,0.00722992206632725,0.754659010719615
20876,1575,AK6653816379620150623,CAPE ESPENBERY,2015,6,23,Wildfire,F33931CC-AFE8-414A-9D64-964AA6EB881C,26223,MTBS,Initial,20150623,808101320130622,808101320150730,,-44,18,-970,-150,50,280,9999,,66.534,-163.796,0.0012858210933845,0.198611854714464
20877,7196,AK6668614626020150621,CRAZY SLOUGH,2015,6,21,Wildfire,50355231-3B1B-44ED-A416-31CAD694C68D,26191,MTBS,Extended,20150621,806901320140707,806901320160626,706901320150904,8,-14,-970,-150,50,302,580,,66.712,-146.173,0.00591736601494271,0.761985467578146
20878,6437,AK6678614352520150624,CHAHALIE LAKE,2015,6,24,Wildfire,24FAB8E4-F772-4D6E-9B9A-9FE82810DF17,26140,MTBS,Extended,20150624,806801320140918,806801320160806,806801320150804,-68,66,-970,-320,50,281,540,,66.806,-143.53,0.00531187922117369,0.908871677420167
20879,1150,AK6684015083320150621,JIM RIVER,2015,6,21,Wildfire,C864F11F-5661-4C63-8A33-7B1FEF3EA62B,26265,MTBS,Extended (SS),20150621,,807301320160622,,-9999,-9999,9999,9999,150,-10,-200,,66.841,-150.86,0.000950962929125597,0.296215496193091
20880,51840,AK6686814890620150622,HARDPAC CREEK,2015,6,22,Wildfire,ED597739-6BFD-4C89-99B1-4EBE368B852C,26254,MTBS,Extended,20150622,807101320140806,807101320160624,,15,16,-970,-150,90,301,550,,66.904,-148.705,0.0429515928308113,3.04772418940896
20881,4276,AK6703914972420150702,FRISKY CREEK,2015,7,2,Wildfire,75F3D5D0-E086-4C0E-80DD-13B087B823E3,26256,MTBS,Extended,20150702,807101320140806,807101320160624,,49,16,-970,-150,70,299,560,,67.032,-149.776,0.00356232121618557,0.423309395405665
20882,15183,AK6715815930720150724,SALMON RIVER,2015,7,24,Wildfire,837E7DA3-5E61-4F8E-9E2C-0C1AB36F7209,26280,MTBS,Extended,20150724,807801320140620,807801320160711,707801320150903,-51,15,-970,-150,50,292,560,,67.135,-159.22,0.0127040427335664,0.848529971442769
20883,5363,AK6720814481820150622,WHITE LAKE,2015,6,22,Wildfire,61771E9C-216B-4BDB-A026-8DDEA7CBDD57,26190,MTBS,Extended,20150622,806901320140707,806901320160626,706901320150904,5,14,-970,-150,50,324,620,,67.224,-144.749,0.00450246208402085,0.721455361114654
20884,11262,AK6728314330020150624,RAINBOW,2015,6,24,Wildfire,97BDCE60-28F8-486C-B6C2-47D51F097AD9,26142,MTBS,Extended,20150624,806801320140817,806801320160806,806801320150804,-3,18,-970,-150,50,292,560,,67.323,-143.281,0.00949384479623506,1.43481126518707
20885,12745,AK6741914512620150624,CHRISTIAN RIVER 2,2015,6,24,Wildfire,39B81D01-5D38-4E8B-8D63-0671AE848498,26182,MTBS,Extended,20150624,806901320140707,806901320160626,,-10,16,-970,-150,50,324,620,,67.454,-145.005,0.0108052455637869,1.48476671711199
20886,6959,AK6747414527120150624,CHRISTIAN RIVER 3,2015,6,24,Wildfire,AEA8BFA2-A1DD-421D-B211-401A50C66FFD,26183,MTBS,Extended,20150624,806901320140707,806901320160626,,-6,22,-970,-150,50,313,600,,67.495,-145.218,0.00590830132069309,0.824187565545717
20887,1706,AK6791616368720150725,WULIK RIVER,2015,7,25,Wildfire,D81CAC85-8593-4359-AEBF-F4D74EA169EF,26220,MTBS,Initial,20150725,808201220140803,808201220150806,,34,19,-970,-150,50,313,600,,67.921,-163.645,0.00147573902432664,0.297112049508602
20888,607,AL3100808678320150504,UNNAMED,2015,5,4,Prescribed Fire,,24821,MTBS,Initial,20150504,802003820150430,802003820150617,,-37,-9999,-970,-150,50,370,9999,,31.007,-86.777,0.000232225370053508,0.102235512378986
20889,654,AL3101708664420150106,UNNAMED,2015,1,6,Prescribed Fire,,24701,MTBS,Initial,20150106,802003820141207,802003820150108,,20,-9999,-970,-150,70,9999,9999,,31.019,-86.649,0.000250032110429638,0.103852237210016
20890,1059,AL3102808681120150228,UNNAMED,2015,2,28,Prescribed Fire,,24722,MTBS,Initial (SS),20150228,,802003820150430,,-9999,-9999,9999,9999,600,-9999,-9999,,31.028,-86.811,0.000405059329865341,0.11428268491029
20891,581,AL3105608658320150307,UNNAMED,2015,3,7,Prescribed Fire,,24723,MTBS,Initial,20150307,802003820140310,802003820150329,,-16,-9999,-970,-150,50,380,9999,,31.083,-86.607,0.000222309036241625,0.0980629190321739
20892,969,AL3107408671520150121,UNNAMED,2015,1,21,Prescribed Fire,,24710,MTBS,Initial,20150121,802003820150108,802003820150124,,-24,-9999,-970,-150,50,380,9999,,31.07,-86.719,0.000370667687852297,0.12978247345207
20893,1414,AL3108108667620150119,UNNAMED,2015,1,19,Prescribed Fire,,24703,MTBS,Initial,20150119,802003820150108,802003820150124,,-24,-9999,-970,-150,50,400,9999,,31.09,-86.674,0.000541082033439788,0.177266774965936
20894,1510,AL3108708665520150120,UNNAMED,2015,1,20,Prescribed Fire,,24708,MTBS,Initial,20150120,802003820150108,802003820150124,,-24,-9999,-970,-150,50,380,9999,,31.079,-86.653,0.000577645817345946,0.189917914428675
20895,1415,AL3109308654620150520,UNNAMED,2015,5,20,Prescribed Fire,,24694,MTBS,Initial (SS),20150520,,802003820150617,,-9999,-9999,9999,9999,600,-9999,-9999,,31.093,-86.541,0.000541594154109086,0.275203976226808
20896,1341,AL3110808674720151204,UNNAMED,2015,12,4,Prescribed Fire,,24867,MTBS,Initial,20151204,802003820141207,802003820160111,,27,-9999,-970,-150,70,270,9999,,31.113,-86.749,0.000513231525370222,0.108883571300026
20897,632,AL3112608650320150128,UNNAMED,2015,1,28,Prescribed Fire,,24716,MTBS,Initial,20150128,802003820140310,802003820150329,,6,-9999,-970,-150,30,9999,9999,N part of perimeter was included but not sure if it is fire scar or some land management.,31.142,-86.506,0.000242047514900158,0.130138231623714
20898,2925,AL3113108656920150328,UNNAMED,2015,3,28,Prescribed Fire,,24726,MTBS,Initial,20150328,802003820140310,802003820150329,,17,-9999,-970,-150,50,9999,9999,,31.124,-86.554,0.00111935939112763,0.169829147046596
